location,category_name,sub_category_url,sub_category_name,all_categories,Title,Number of Watchers,Price,Condtion,Page_url,item_number,'item_number',Start date of listing,End date of listing
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=10&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Dresses > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Dresses",CHANEL Vintage 98C CC Logo Dress #40 One-piece Cream Snap Button Nylon Rank AB,2,"US $1,251.00",Pre-owned,https://www.ebay.com/itm/166882052540?itmmeta=01J41AHET30H7KPZJ1YG5RF0KH&hash=item26daf209bc:g:w94AAOSwAxxmnyhc,1.66882E+11,'166882052540',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=10&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Tops",Vintage 1990s Hermes Margiela Period Cashmere Varouz Shirt Women Size 36,2,"US $1,199.00",not specified,https://www.ebay.com/itm/326208586959?itmmeta=01J41AHET3P4WRHC0AN3RBHSVH&hash=item4bf38c04cf:g:p9AAAOSwsd9mn1Ca,3.26209E+11,'326208586959',,
"Fujimi-shi.Saitama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=10&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Children's Vintage Clothing > Jeans",Vintage 90's GRATEFUL DEAD Bugs Bunny Print T-shirt White L 1990s,1,US $171.12,not specified,https://www.ebay.com/itm/405117605348?itmmeta=01J41AHET291EG0GTJEVYBVQSD&hash=item5e52e415e4:g:YSYAAOSwfMFmn15P,4.05118E+11,'405117605348',,
"Fujimi-shi.Saitama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Children's Vintage Clothing > Jeans",GRATEFUL DEAD / DANCING DEAD / T-SHIRT / L / COTTON / BRW,1,US $191.49,not specified,https://www.ebay.com/itm/405117605512?itmmeta=01J41AHB7SJY5A0Y3NJQMRWD7Y&hash=item5e52e41688:g:SvEAAOSwx7tmn18d,4.05118E+11,'405117605512',,
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Suits & Suit Separates > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Suits, Sets & Suit Separates",CHANEL Vintage 98P CC Logo Top Skirt Set Suits #38 Gray Black Nylon Rank AB,2,"US $1,611.00",Pre-owned,https://www.ebay.com/itm/166882189661?itmmeta=01J41AHB7S09CR153EX7QYH2G4&hash=item26daf4215d:g:XL8AAOSwC85mnx~x,1.66882E+11,'166882189661',,
"yamaguchi, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Men's Hats",Chanel By Sealine Sun Visor,1,US $442.81,not specified,https://www.ebay.com/itm/145906489069?itmmeta=01J41AHB7RHD33C9TAWMS061XH&hash=item21f8b456ed:g:k-gAAOSwQMlmn25J,1.45906E+11,'145906489069',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Hand Fans",TIFFANY&Co diary Jornal notebook TIFFANY WONDER TOKYO limited Novelty Japan,1,US $54.00,not specified,https://www.ebay.com/itm/145906511278?itmmeta=01J41AHB7R154RSAQSZR8ARBF2&hash=item21f8b4adae:g:yC0AAOSwPq1mn3L~,1.45907E+11,'145906511278',,
"Kumano-shi, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",90s Jean Paul GAULTIER Sunglasses 56-7114 Made in Japan,4,US $254.99,not specified,https://www.ebay.com/itm/395550017579?itmmeta=01J41AHB7RXBCM23XS5QHSCHE2&hash=item5c189e482b:g:bowAAOSwpitmn9f-,3.9555E+11,'395550017579',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",LANVIN Marc Newson Hexagon Sunglasses 018 Ti-P LVS-002 58-15-140 MADE IN JAPAN,1,US $559.67,not specified,https://www.ebay.com/itm/405118992632?itmmeta=01J41AHB7RAPTXT07TR7FZ0FHK&hash=item5e52f940f8:g:XH0AAOSwJCdmK4gC,4.05119E+11,'405118992632',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",Jean Paul GAULTIER 56-8002 Sunglasses Unused Case included,1,"US $2,613.30",not specified,https://www.ebay.com/itm/285975248354?itmmeta=01J41AHB7RRN471CJEYHDB22YV&hash=item429573fde2:g:aZ8AAOSwafFmoGl4,2.85975E+11,'285975248354',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Eyeglasses",EYETHINK×Buddy Optical SUNY Ecru Eyeglasses size S,1,US $303.21,not specified,https://www.ebay.com/itm/285975279295?itmmeta=01J41AHB7R27C70D55FZYGNRX9&hash=item42957476bf:g:8RQAAOSwojJmoGyl,2.85975E+11,'285975279295',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=9&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",Jean Paul Gaultier 58-5171 Sunglasses Unused,2,US $301.72,not specified,https://www.ebay.com/itm/285975305707?itmmeta=01J41AHB7QN0584AX4BGG840VB&hash=item429574ddeb:g:0ooAAOSwk3pmoHDi,2.85975E+11,'285975305707',,
"Fujimi-shi.Saitama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Children's Vintage Clothing > Jeans",Used 90s Grateful Dead "Steal Your Faceoff" Hockey Deadhead Band T-Shirt L,1,US $271.61,not specified,https://www.ebay.com/itm/405119277912?itmmeta=01J41AH7PTXPZ55SSCP91EXYDA&hash=item5e52fd9b58:g:F7YAAOSwXDpmoIlY,4.05119E+11,'405119277912',,
"Aichi, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Coats, Jackets & Vests",Vintage Japanese Kimono Silk Antique HAORI Jacket Robe Dress Dyed/KB899/435,1,GBP 52.00,Pre-owned,https://www.ebay.com/itm/355894645719?itmmeta=01J41AH7PTMCS54Y50TZETMET9&hash=item52dcf953d7:g:ClcAAOSwD-lmoJjz,3.55895E+11,'355894645719',,
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Tops > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Tops",CHANEL Vintage Coco Mark Logo Long Sleeve Knit Top #46 Black Cotton Rank AB,1,US $711.00,Pre-owned,https://www.ebay.com/itm/166883962939?itmmeta=01J41AH7PTS95KW38AV50F3QRW&hash=item26db0f303b:g:~QYAAOSw0vNmoKYP,1.66884E+11,'166883962939',,
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Dresses > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Dresses",CHANEL Vintage 1993 CC Mark Logo Dress One-piece Button Black Silk Slit Rank AB,2,"US $1,341.00",Pre-owned,https://www.ebay.com/itm/166883964127?itmmeta=01J41AH7PT9QYDAV6F45WZEGZ3&hash=item26db0f34df:g:EC4AAOSwFHpmoJp4,1.66884E+11,'166883964127',,
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Tops > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Tops",Christian Dior Vintage J'ADORE Logo T-shirt Top #36 Black Khaki Cotton Rank AB,3,US $531.00,Pre-owned,https://www.ebay.com/itm/166883968463?itmmeta=01J41AH7PTMPNPXWSSF1AYGDD2&hash=item26db0f45cf:g:fIkAAOSw1WZmoKuG,1.66884E+11,'166883968463',,
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Tops > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Tops",Christian Dior Vintage J'ADORE Logo T-shirt Top #38 Stitch White Cotton Rank AB,3,US $414.00,Pre-owned,https://www.ebay.com/itm/166884013659?itmmeta=01J41AH7PTZ9ZF4RRCMQCGSNQW&hash=item26db0ff65b:g:BmgAAOSwq8FmoLfx,1.66884E+11,'166884013659',,
"Yokohama,Kanagawa, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Women > Women's Clothing > Tops > Clothing, Shoes & Accessories > Specialty > Vintage > Women's Vintage Clothing > Tops",LOUIS VUITTON Vintage LV Logo T-shirt Top #L Beads Pink White Cotton Rank AB,1,US $378.00,Pre-owned,https://www.ebay.com/itm/166884031600?itmmeta=01J41AH7PT33WKTD883CQX03GB&hash=item26db103c70:g:obkAAOSw-JNmoLop,1.66884E+11,'166884031600',,
"Hyogo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Men's Hats",[Borsalino x Nick Fouquet]  Luxury Panama hat wide brim 62 v5234-2701 W/Box New,1,US $648.99,not specified,https://www.ebay.com/itm/387232823563?itmmeta=01J41AH7PTNRYD4P8Q7X4FW18C&hash=item5a28dff90b:g:AvIAAOSwrslmoNni,3.87233E+11,'387232823563',,
"Gunma, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",VINTAGE JEAN PAUL 1990'S GAULTIER 56 3173 OVAL SILVER FRAME SUNGLASSES,1,US $244.98,not specified,https://www.ebay.com/itm/135160780794?itmmeta=01J41AH7PTP8RPAJ2AVFYJ54BP&hash=item1f7835d7fa:g:pyIAAOSwSPdmoN4c,1.35161E+11,'135160780794',,
"Osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",Cartier Vintage Scala C Decor Gold Auth Sunglasses Great condition! Super Rare!!,4,US $488.00,not specified,https://www.ebay.com/itm/176487719630?itmmeta=01J41AH7PSCZSBW2XK7KXVSYH8&hash=item29177ce2ce:g:B3oAAOSwf8tmoQIt,1.76488E+11,'176487719630',,
"Sakaishi, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Belts",HERMES Belt with H Logo Buckle Black with Box Leather,1,US $230.90,not specified,https://www.ebay.com/itm/315585514821?itmmeta=01J41AH7PSQSPP43VG0B4BG19N&hash=item497a5ccd45:g:8iAAAOSweIFmoRaK,3.15586E+11,'315585514821',,
"Tokyo, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Wallets & Coin Purses",Made in Japan Brass Wallet Chain Knitted Handmade knack Hook Rare  goro's,1,US $45.00,not specified,https://www.ebay.com/itm/204904317711?itmmeta=01J41AH7PS5V31NDE7FDPCVY5A&hash=item2fb53fc30f:g:mlIAAOSwZ8lmoSIE,2.04904E+11,'204904317711',,
"Japan, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=8&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",Unused Jean Paul Gaultier Vintage Sunglasses 56-6202 From Japan,1,US $634.93,not specified,https://www.ebay.com/itm/405120757198?itmmeta=01J41AH7PSZJSS27RQHH181S0M&hash=item5e53142dce:g:hSAAAOSwpXtl8uIu,4.05121E+11,'405120757198',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=7&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Eyeglasses",OITREE OTA-5 1 Eyeglasses 45?23-150,1,US $181.68,not specified,https://www.ebay.com/itm/285976835387?itmmeta=01J41AH43V92HGD91G2ZCZP8Y7&hash=item42958c353b:g:7SoAAOSwwjZmoXsl,2.85977E+11,'285976835387',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=7&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Eyeglasses",OLIVER PEOPLES OV5228 25th Anniversary Eyeglasses 47?21-140,1,US $198.22,not specified,https://www.ebay.com/itm/285976835379?itmmeta=01J41AH43VGGPTQS7HBG6BDB0Z&hash=item42958c3533:g:CWsAAOSwJAxmoXs~,2.85977E+11,'285976835379',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=7&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Eyeglasses",OLIVER PEOPLES 505 DNM Limited Edition Miyabi Eyeglasses 47?24-142,1,US $365.96,not specified,https://www.ebay.com/itm/285976835432?itmmeta=01J41AH43VQV9D4VJ1BR5P7RJX&hash=item42958c3568:g:xBwAAOSwLKlmoXtz,2.85977E+11,'285976835432',,
"osaka, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=7&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",GIANNI VERSACE MOD S71 Col 030 Vintage Sunglasses Great con! Super Rare!!,5,US $268.00,not specified,https://www.ebay.com/itm/176488370008?itmmeta=01J41AH43VZJMYCHQ6YWR6X7TV&hash=item291786cf58:g:gZEAAOSw9yFmoYcc,1.76488E+11,'176488370008',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=7&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Sunglasses",Jean-Paul GAULTIER 56-3271 Vintage Sunglasses with Case,1,US $979.02,not specified,https://www.ebay.com/itm/285976881530?itmmeta=01J41AH43T77C3NB7CBGJS4A8S&hash=item42958ce97a:g:aMYAAOSwwhZmoYk5,2.85977E+11,'285976881530',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=6&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Eyeglasses",Masaki Matsushima MF-1213 Matte Silver Eyeglasses Made in Japan New,1,US $248.96,not specified,https://www.ebay.com/itm/285976917913?itmmeta=01J41AH0RYETBDQESS0WBMBFB3&hash=item42958d7799:g:bo0AAOSwxKJmoZCW,2.85977E+11,'285976917913',,
"Okayama, Japan",Clothing-Shoes-Accessories,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?_sop=10&mag=1&rt=nc&LH_Time=1&_ftrt=903&_ftrv=590&_salic=104&LH_LocatedIn=1,https://www.ebay.com/b/Vintage-Clothing-Shoes-Accessories/175759/bn_1865473?LH_LocatedIn=1&LH_Time=1&mag=1&rt=nc&_ftrt=903&_ftrv=590&_pgn=5&_salic=104&_sop=10,"Clothing, Shoes & Accessories > Specialty > Vintage > Vintage Accessories > Eyeglasses",American Optical JUNIOR White Gold Vintage Eyeglasses 12KG 37?17-108 with Case,1,US $199.63,not specified,https://www.ebay.com/itm/285977450693?itmmeta=01J41AGWYPCAH3ZHZ61RKEA7VS&hash=item42959598c5:g:bxkAAOSwDDhmodpN,2.85977E+11,'285977450693',,
